"date","county","state","fips","cases","deaths","datetime","days_from_start","logcases","rolled_cases","log_rolled_cases","t0","r","r.SE","r.grf","r.SE.grf","t0.grf"
"2020-03-10","Westchester","New York",36119,107,0,2020-03-10,49,4.67282883446191,59,4.07753744390572,-7.97073757318867,0.241874752776904,0.0105606904862887,0.203468066652115,0.0395768836871554,28.5094359158387
"2020-03-11","Nassau","New York",36059,28,0,2020-03-11,50,3.3322045101752,11.1428571428571,2.41079867763427,-16.0318697092778,0.367272639882137,0.00969428581771125,0.340692803203089,0.03435228814236,42.6097025886353
"2020-03-11","Westchester","New York",36119,120,0,2020-03-11,50,4.78749174278205,74.8571428571429,4.31558153526573,-7.97073757318867,0.241874752776904,0.0105606904862887,0.203468066652115,0.0395768836871554,28.5094359158387
"2020-03-12","Nassau","New York",36059,41,0,2020-03-12,51,3.71357206670431,16.8571428571429,2.82477447541035,-16.0318697092778,0.367272639882137,0.00969428581771125,0.340692803203089,0.03435228814236,42.6097025886353
"2020-03-12","Rockland","New York",36087,7,0,2020-03-12,51,1.94591014905531,4.14285714285714,1.42138568093116,-18.1705611461399,0.375175991927502,0.0224399994987285,0.346390005423352,0.031842775675478,47.6785318963419
"2020-03-12","Westchester","New York",36119,147,0,2020-03-12,51,4.99043258677874,93.4285714285714,4.53719720240189,-7.97073757318867,0.241874752776904,0.0105606904862887,0.203468066652115,0.0395768836871554,28.5094359158387
"2020-03-13","Nassau","New York",36059,51,0,2020-03-13,52,3.93182563272433,23.5714285714286,3.16003532484527,-16.0318697092778,0.367272639882137,0.00969428581771125,0.340692803203089,0.03435228814236,42.6097025886353
"2020-03-13","Rockland","New York",36087,9,0,2020-03-13,52,2.19722457733622,5.14285714285714,1.6376087894008,-18.1705611461399,0.375175991927502,0.0224399994987285,0.346390005423352,0.031842775675478,47.6785318963419
"2020-03-13","Saratoga","New York",36091,3,0,2020-03-13,52,1.09861228866811,2.28571428571429,0.82667857318447,-13.5127869189429,0.269423119649932,0.0115524437790893,0.217576381067792,0.0291599106179804,48.2850023960341
"2020-03-13","Westchester","New York",36119,157,0,2020-03-13,52,5.05624580534831,111.142857142857,4.71081637512308,-7.97073757318867,0.241874752776904,0.0105606904862887,0.203468066652115,0.0395768836871554,28.5094359158387
"2020-03-14","Nassau","New York",36059,79,0,2020-03-14,53,4.36944785246702,34.2857142857143,3.53472877428668,-16.0318697092778,0.367272639882137,0.00969428581771125,0.340692803203089,0.03435228814236,42.6097025886353
"2020-03-14","Rockland","New York",36087,12,1,2020-03-14,53,2.484906649788,6.57142857142857,1.88273124743378,-18.1705611461399,0.375175991927502,0.0224399994987285,0.346390005423352,0.031842775675478,47.6785318963419
"2020-03-14","Saratoga","New York",36091,3,0,2020-03-14,53,1.09861228866811,2.42857142857143,0.887303195000903,-13.5127869189429,0.269423119649932,0.0115524437790893,0.217576381067792,0.0291599106179804,48.2850023960341
"2020-03-14","Suffolk","New York",36103,41,0,2020-03-14,53,3.71357206670431,14.2857142857143,2.65926003693278,-19.0935689160185,0.408164595677179,0.00929677948035588,0.346546425131469,0.0351774767597168,44.695038863028
"2020-03-14","Ulster","New York",36111,5,0,2020-03-14,53,1.6094379124341,2.71428571428571,0.998528830111126,-10.2248706957374,0.211030264544029,0.00659494250861212,0.192709135707952,0.0305419297003072,47.4968901977658
"2020-03-14","Westchester","New York",36119,178,0,2020-03-14,53,5.18178355029209,126.714285714286,4.84193483325427,-7.97073757318867,0.241874752776904,0.0105606904862887,0.203468066652115,0.0395768836871554,28.5094359158387
"2020-03-15","Nassau","New York",36059,98,0,2020-03-15,54,4.58496747867057,47.5714285714286,3.86223234092513,-16.0318697092778,0.367272639882137,0.00969428581771125,0.340692803203089,0.03435228814236,42.6097025886353
"2020-03-15","Rockland","New York",36087,13,1,2020-03-15,54,2.56494935746154,8.14285714285714,2.09714111877924,-18.1705611461399,0.375175991927502,0.0224399994987285,0.346390005423352,0.031842775675478,47.6785318963419
"2020-03-15","Saratoga","New York",36091,3,0,2020-03-15,54,1.09861228866811,2.57142857142857,0.944461608840851,-13.5127869189429,0.269423119649932,0.0115524437790893,0.217576381067792,0.0291599106179804,48.2850023960341
"2020-03-15","Suffolk","New York",36103,47,0,2020-03-15,54,3.85014760171006,20.8571428571429,3.03769647265303,-19.0935689160185,0.408164595677179,0.00929677948035588,0.346546425131469,0.0351774767597168,44.695038863028
"2020-03-15","Ulster","New York",36111,5,0,2020-03-15,54,1.6094379124341,3.28571428571429,1.18958406687384,-10.2248706957374,0.211030264544029,0.00659494250861212,0.192709135707952,0.0305419297003072,47.4968901977658
"2020-03-15","Westchester","New York",36119,195,0,2020-03-15,54,5.27299955856375,143,4.96284463025991,-7.97073757318867,0.241874752776904,0.0105606904862887,0.203468066652115,0.0395768836871554,28.5094359158387
"2020-03-16","Nassau","New York",36059,109,0,2020-03-16,55,4.69134788222914,60.7142857142857,4.1061790198691,-16.0318697092778,0.367272639882137,0.00969428581771125,0.340692803203089,0.03435228814236,42.6097025886353
"2020-03-16","Rockland","New York",36087,16,1,2020-03-16,55,2.77258872223978,9.85714285714286,2.28819635554195,-18.1705611461399,0.375175991927502,0.0224399994987285,0.346390005423352,0.031842775675478,47.6785318963419
"2020-03-16","Saratoga","New York",36091,5,0,2020-03-16,55,1.6094379124341,3,1.09861228866811,-13.5127869189429,0.269423119649932,0.0115524437790893,0.217576381067792,0.0291599106179804,48.2850023960341
