"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future0","predicted.grf.future6","Predicted_Double_Days"
1001,"Autauga","Alabama",101,"2020-05-01",3.68887945411394,0.16130488398556,0.0373209633401584,4.02464398707529,3.94643414582687,3.95012619749505,18.5725961637786
1003,"Baldwin","Alabama",101,"2020-05-01",5.12396397940326,-46.4360123517033,0.0340691126919311,5.26149790850264,5.33217290208709,5.36244776824678,20.3453253047036
1005,"Barbour","Alabama",101,"2020-05-01",3.59926729542425,28.6601016048559,0.0494566361803476,3.92388448951439,3.96488428035253,3.94546374868668,14.0152512199238
1007,"Bibb","Alabama",101,"2020-05-01",3.69953674858792,19.3869343078046,0.0446848983878919,3.95966583629534,4.06433915894172,4.01233103730316,15.511888928179
1009,"Blount","Alabama",101,"2020-05-01",3.55534806148941,7.57783100571485,0.0391362174843509,3.93014384601058,3.81513410628788,3.82930158387987,17.7111439253706
1015,"Calhoun","Alabama",101,"2020-05-01",4.51867815463465,-67.4964127388284,0.026817651967693,4.7064017184085,4.77774414635279,4.7064017184085,25.8466767111071
1017,"Chambers","Alabama",101,"2020-05-01",5.66642668811243,-107.674833548915,0.0271543366861446,5.85650704491544,5.94239293030866,5.85650704491544,25.5262055770864
1021,"Chilton","Alabama",101,"2020-05-01",3.94296780927757,-13.8418009761894,0.0346958583583045,4.2274058687906,4.27345700539642,4.1858388177857,19.9778075354645
1023,"Choctaw","Alabama",101,"2020-05-01",3.64507683145554,44.6725306549044,0.0591722709085921,3.74723017204355,3.79314267233239,4.05928272781568,11.714054064795
1025,"Clarke","Alabama",101,"2020-05-01",3.36235754834589,6.34949992981887,0.035198458346166,3.57794089258722,3.65333336594751,3.60874675676905,19.6925437399291
1031,"Coffee","Alabama",101,"2020-05-01",4.63472898822964,-7.00478902697006,0.0429122544470903,4.93511476935927,4.86385304192274,4.93511476935927,16.1526629045924
1037,"Coosa","Alabama",101,"2020-05-01",3.391627930646,22.1581070904508,0.0425104782891799,3.64917992483349,3.79411187454478,3.68920127867026,16.3053253798928
1039,"Covington","Alabama",101,"2020-05-01",3.55125807623789,-1.47416542673238,0.035679142234481,3.90594431926149,3.77019212803957,3.80101207187926,19.4272377963749
1043,"Cullman","Alabama",101,"2020-05-01",3.96759285658296,-39.0806831986483,0.0286655067952064,4.21614232367445,4.179314078108,4.1682514041494,24.180531169812
